Timestamp,PID,CPU_Total(%),MEM_Absolute(KB),MEM_Relative(%),CPU_Core_0,CPU_Core_1,CPU_Core_2,CPU_Core_3,CPU_Core_4,CPU_Core_5,CPU_Core_6,CPU_Core_7,CPU_Core_8,CPU_Core_9,CPU_Core_10,CPU_Core_11,CPU_Core_12,CPU_Core_13,CPU_Core_14,CPU_Core_15,CPU_Core_16,CPU_Core_17,CPU_Core_18,CPU_Core_19,CPU_Core_20,CPU_Core_21,CPU_Core_22,CPU_Core_23,CPU_Core_24,CPU_Core_25,CPU_Core_26,CPU_Core_27,CPU_Core_28,CPU_Core_29,CPU_Core_30,CPU_Core_31
2025-10-13 16:38:53,178985,390.0,51456,0.1,%usr,1.22,2.00,1.98,1.01,1.01,0.00,1.00,2.00,1.00,0.00,1.01,1.01,1.01,0.00,1.00,1.01,2.00,1.00,1.01,1.00,2.00,1.01,1.98,1.01,1.01,3.00,1.00,1.00,2.02,1.01,1.96,0.99,1.00
2025-10-13 16:38:55,178985,0.0,75464,0.2,%usr,1.81,1.01,1.00,1.00,1.02,3.00,1.98,2.00,2.00,2.02,2.00,1.98,1.01,1.00,1.00,2.00,2.00,2.00,2.00,1.98,2.00,3.96,1.01,1.01,2.00,2.00,2.00,1.01,1.00,1.98,2.00,2.00,4.00
2025-10-13 16:38:57,178985,0.0,84552,0.2,%usr,1.66,1.01,2.00,1.00,1.01,1.00,2.00,1.98,2.00,1.98,1.98,1.00,3.00,2.00,1.00,2.97,2.00,1.98,1.01,2.00,1.98,1.98,2.02,2.02,1.98,2.00,1.01,0.00,1.00,2.02,1.01,1.00,2.00
2025-10-13 16:39:00,178985,0.0,118840,0.2,%usr,1.97,2.00,2.00,2.00,2.00,1.98,1.01,2.02,2.00,2.02,1.98,1.00,2.00,2.00,1.98,1.01,2.00,2.00,2.00,1.01,3.00,2.00,2.00,2.00,2.00,2.00,2.00,1.98,4.00,2.00,2.00,2.00,2.00
2025-10-13 16:39:02,178985,0.0,90052,0.2,%usr,1.57,1.01,1.01,1.98,1.00,1.01,2.00,1.01,1.98,2.00,2.02,3.00,2.97,2.00,1.01,1.01,1.01,1.01,2.00,1.00,0.99,2.00,1.01,2.00,2.02,2.00,1.01,2.00,1.98,2.00,0.99,1.00,1.01
