Timestamp,PID,CPU_Total(%),MEM_Absolute(KB),MEM_Relative(%),CPU_Core_0,CPU_Core_1,CPU_Core_2,CPU_Core_3,CPU_Core_4,CPU_Core_5,CPU_Core_6,CPU_Core_7,CPU_Core_8,CPU_Core_9,CPU_Core_10,CPU_Core_11,CPU_Core_12,CPU_Core_13,CPU_Core_14,CPU_Core_15,CPU_Core_16,CPU_Core_17,CPU_Core_18,CPU_Core_19,CPU_Core_20,CPU_Core_21,CPU_Core_22,CPU_Core_23,CPU_Core_24,CPU_Core_25,CPU_Core_26,CPU_Core_27,CPU_Core_28,CPU_Core_29,CPU_Core_30,CPU_Core_31
2025-10-13 16:45:19,182927,140.0,80128,0.2,%usr,32.96,40.00,35.35,29.70,36.63,32.32,33.00,33.67,28.28,30.69,34.69,31.00,31.00,32.00,33.33,31.31,29.70,30.61,33.67,31.31,34.65,33.33,35.00,39.00,32.00,33.33,30.00,35.00,32.32,31.31,29.59,35.35,35.35
2025-10-13 16:45:22,182927,2160,2.0g,4.3,%usr,2.19,5.00,1.98,2.00,0.99,2.02,1.01,3.03,5.94,2.02,4.04,0.00,2.00,0.00,4.95,0.00,1.00,2.00,2.02,1.00,5.05,1.00,2.00,4.95,1.00,1.01,2.00,1.00,4.00,2.00,2.02,0.99,2.00
2025-10-13 16:45:24,182927,0.0,2.8g,6.0,%usr,37.28,37.00,34.00,36.36,34.34,40.40,35.00,35.35,40.00,33.33,36.00,35.35,41.41,36.00,33.67,34.00,40.40,33.33,43.00,35.00,35.35,37.00,38.38,36.36,35.35,41.67,44.90,43.00,36.36,35.35,40.21,33.00,42.27
2025-10-13 16:45:26,182927,2173,2.5g,5.2,%usr,11.12,16.16,10.10,9.00,16.16,16.16,11.11,8.08,8.91,14.00,16.00,8.08,11.00,10.10,10.00,9.90,8.08,10.20,13.00,12.00,9.00,7.92,9.00,9.00,11.11,14.29,8.00,8.08,9.18,16.00,15.15,9.00,12.12
2025-10-13 16:45:29,182927,0.0,1.3g,2.8,%usr,24.23,21.78,24.00,26.26,23.76,22.22,26.00,22.00,24.24,26.00,26.00,26.53,21.57,31.31,23.47,23.00,21.21,26.00,23.47,27.27,25.25,26.00,25.25,26.53,24.75,22.77,20.00,25.25,25.51,21.00,24.24,21.00,22.00
2025-10-13 16:45:31,182927,60.0,1.6g,3.3,%usr,30.32,30.00,31.31,25.00,26.26,38.78,39.39,34.69,25.25,38.78,28.00,31.31,26.26,26.00,26.26,33.00,28.28,32.32,37.76,36.73,32.99,26.26,32.32,24.24,28.00,37.37,32.32,28.28,27.27,27.27,25.25,26.26,27.55
2025-10-13 16:45:33,182927,418.2,1.2g,2.5,%usr,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00
2025-10-13 16:45:35,182927,0.0,1.7g,3.6,%usr,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
